Country_Wave,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
JOR,6.20087444373819,2.08702078168028,3.30847538304737,3.01217269046565,3.38953079405088,4.24571192079179,5.26995757513571,5.78380792679296,4.16166755544407,8.56721424236899,8.14659481079931,8.09297527811933,8.17616995204646,7.22038637280139,5.02371007272669,2.31483422063046,2.73717988632104,2.42935800100238,2.60994737548631,3.38407809933472,2.49652879315188,1.9941808493012,2.47359815449045,1.91907263610851,1.75123905880616,-1.10275188309046,3.65564191030398,2.42807330466898
KOR,9.61456539319965,7.89070332600667,6.17055242658977,-5.12944816520964,11.4669424267425,9.06083332508534,4.85239957151281,7.72514267547173,3.14729119373409,5.19739136324382,4.30854271411236,5.26432659466724,5.79954841503216,3.01298487281167,0.792698989518186,6.80482491783671,3.68566778212526,2.40253099246186,3.16470863647184,3.2024537945736,2.80910326824133,2.94688171508626,3.15963574012777,2.90740377377135,2.24397786011012,-0.709415359397681,4.30473481906969,2.61267219187226
KGZ,-5.4238219222602,7.08450239536558,9.91525389550945,2.12183528473682,3.655789399748,5.44333663288322,5.32162141190466,-0.0173246130360667,7.03029319731168,7.02681242497607,-0.175515404044219,3.10289874199981,8.54287477507607,8.40161604861429,2.88629457537731,-0.471566596791618,5.95627429693504,-0.0881501998439376,10.9154694528045,4.02403863083252,3.87582544512439,4.33585592190116,4.73993722377884,3.75791013557165,4.60062565707598,-7.14897757727955,5.50700762671923,8.96750520041391
MYS,9.82908519730812,10.0027006861844,7.32274185035924,-7.35941518817556,6.13761201057692,8.85886816969386,0.517675319192861,5.39098830692797,5.7884992858875,6.78343772370305,5.33213916141486,5.5848470671515,6.29878592740947,4.83176988913097,-1.51352871598714,7.42484738326097,5.29391283414003,5.47345419253853,4.69372252557893,6.00672194558203,5.09153242155011,4.44978139761541,5.81272240983328,4.84308697634881,4.41318742129586,-5.45684658426701,3.29764100831838,8.65034422372288
MEX,-5.91029962358286,6.21829715869302,7.19887615284711,6.18507893082885,2.75503039300564,5.02928399378261,-0.450845253215945,-0.236588001922641,1.18554486709559,3.56544100946846,2.11324712586392,4.80501352746852,2.07786393438754,0.943331863036903,-6.29525055780502,4.9713345832195,3.44404505794418,3.55321075993527,0.852101559410627,2.50376350288664,2.70232342550646,1.77249323845399,1.87172853327193,1.97208209405635,-0.251335754924085,-8.62455573080136,5.73920833768318,3.94899999903839
MDA,-1.39999905491376,-5.87706028626823,1.64706456037401,-6.54219207711182,-3.36825447657218,2.10771608200733,6.10000039929173,7.79999965773833,6.59999995777716,7.39999973358189,7.5000001493726,4.79999983670831,3.00000022585525,7.80000014541523,-6.00000026352828,7.10000010705836,5.81816614684824,-0.589733954762579,9.0438656074181,4.99962585407656,-0.338235622387202,4.64601436259409,4.17561205106279,4.07559546585034,3.5523140853476,-8.27597831976949,13.9299997889786,-5.01548231924089
MAR,-5.40544787197402,12.3728762700496,-1.56070234550782,7.23855267691987,1.6970614772566,2.58218091499747,7.72182519577728,3.73019737485745,6.17110214953244,4.57138016516208,3.19224973015831,7.7908200104027,3.44106776690418,5.68453936284732,3.74576940136258,3.49955709403216,5.52464523319847,3.06234368502997,4.12221286860944,2.7192440802029,4.34458297635238,0.52118550608968,5.05789816173446,3.06564133025955,2.89097476137077,-7.17820744246774,8.02098437000988,1.25854398420971
NZL,4.72257561898002,3.61087254135366,2.0791517904474,0.85907461138774,5.37596118390373,2.87059022192307,3.41147076988781,4.71384316544561,4.72896774397864,4.08825964880346,3.35324144367794,2.77957134994847,3.04991051170988,-1.2395351114323,-0.051952422293283,1.44462128410649,2.24134221542516,2.2894629674209,2.76017958953716,3.75431941509395,3.73403577291154,3.74831145236631,3.39728250444887,3.49949703045593,2.36196217785604,-0.424906457573115,4.54624763852878,2.7748426484212
NGA,-0.0726647639378797,4.19592404660108,2.93709941924899,2.58125410192935,0.584126892918917,5.01593475931159,5.91768464920368,15.3291557409559,7.34719496799485,9.25055822917993,6.43851652538319,6.05942803202912,6.59113036068734,6.7644727778017,8.03692510099067,8.00565591628646,5.30792420289512,4.23006117493168,6.67133539306172,6.30971865525467,2.65269329543003,-1.61686894906529,0.80588661910221,1.92275734200651,2.20842927714881,-1.79425308274458,3.64718654072446,3.25168140827093
PAK,4.96260914623281,4.84658128681654,1.01439601077892,2.55023429817393,3.66013273943236,4.2600880111325,3.65135017083765,2.59481668445784,5.40131087314342,7.83125556961251,7.2765744364722,6.05163767569996,4.4448143398844,2.1204410433083,3.47255059567348,1.50171752152883,2.68011685421705,3.02758391088629,4.36686504978387,4.11642817161422,4.21794209572506,6.57383828511043,4.43262590683975,6.15170261099519,2.49763692943365,-1.27408744338709,6.51388575852702,4.767539530847
PER,7.41139504735119,2.79897307912609,6.47682442079709,-0.391537555833821,1.49491064308833,2.69437139806912,0.617892325624297,5.45352893818767,4.16502313666112,4.95820320611745,6.28506032509601,7.5288990440594,8.5183877690955,9.1265683014642,1.0958236592427,8.33245910749577,6.32719240161117,6.13972470560435,5.85251821084928,2.38215737180541,3.25224477218451,3.95331871520767,2.51883544233135,3.969351341365,2.24063176875049,-10.9333065010382,13.3552295093079,2.72550021563363
PHL,4.62522511739661,5.8603478716379,5.18641167406165,-0.514090599541888,3.34645118398267,4.38250483347254,3.04923150985866,3.71625500158383,5.08691113513073,6.56922851180626,4.94250511877678,5.31641682136939,6.51929155018938,4.34448730509183,1.44832306275669,7.33449996514402,3.85823282420755,6.89695170786769,6.75053130394745,6.34798748029741,6.34830971539886,7.14945675286656,6.93098832521765,6.34148557098946,6.11852566118505,-9.5182947406494,5.71473313426225,7.58098212785563
POL,7.10286553831325,6.11554281136426,6.44900307851657,4.64051496169573,4.65489185182125,4.56098540978283,1.2585694606657,2.03586304126273,3.4983912134025,4.98284456986049,3.50683461435921,6.13113645855509,7.06153463356746,4.19998126444942,2.83218405318897,2.93463818052832,5.04218788292943,1.54522157125609,0.85655708060645,3.83695849351797,4.38329863507276,2.95350884167718,5.14001757409446,5.94520847705498,4.44998787878788,-2.02007073357655,6.93498038387065,5.63756676578897
PRI,4.54898810603508,2.31370750870583,4.88008720930226,5.5307256117983,5.3896999277721,3.27196452862317,6.31347155468906,0.916459383541792,0.0534198046891419,8.74867692653626,-1.98693873332269,-1.4094140244287,-1.16280669029348,-1.84413424978011,-1.95242514172253,-0.413254118484772,-0.358510628287917,0.0292751104898059,-0.306826657099748,-1.19036345385338,-1.04929003238674,-1.26369434781117,-2.88521838398481,-4.36142703162535,1.67546379498209,-4.1808743093346,0.385222719529239,3.56811024720668
ROU,6.23351148371351,3.90770208816159,-4.8490627379703,-2.02981290571721,-0.376660705758994,2.4612634592269,5.21813625673708,5.70299165043771,2.34114732919521,10.4281130180976,4.6681480508487,8.02881107599163,7.23380774362805,9.30746717077338,-5.51739440805439,-3.90123628018621,4.51708696433914,1.92499326240754,0.269963878633803,4.12067496319813,3.16050387041089,2.8575460568877,8.19650650309624,6.02901904128214,3.85316383348211,-3.67751079121797,5.70889455766321,4.10702720241547
RUS,-4.1435284052602,-3.7550694383594,1.3999158052963,-5.2999616266239,6.39991469144101,10.0000668136515,5.10005122572568,4.69999190914258,7.29995234528189,7.19994786954857,6.39996544799469,8.20006825456321,8.49997776916511,5.19996926404957,-7.79999391271275,4.49999999920672,4.30002918567749,4.02408615746921,1.75542214874298,0.736267221765672,-1.97271922580408,0.193690071260534,1.82579006401834,2.80724541059601,2.19807571335009,-2.65365450102773,5.61429037578345,-2.06971152527731
SRB,,6.26408264292986,7.2073798394178,3.3408773579261,-9.4241616060844,6.13181308953254,6.87877476506638,6.38040530400453,4.38775702299594,9.02819692829154,5.53034712145433,5.10779014122984,6.43952555416212,5.6555766215919,-2.73175198917728,0.73104455254213,2.0362766886403,-0.68154236933475,2.89263673355808,-1.58951031990257,1.80605926509682,3.33858676542988,2.10116384741241,4.4951212927627,4.33173490608283,-0.903218501520755,7.72594777674031,2.54995557013696
SGP,7.17540112091071,7.47139086002002,8.31620911124497,-2.19101500611274,5.71837175710837,9.03831632555163,-1.07086275100448,3.92336076702013,4.54825542643229,9.93998268434957,7.36632239250758,9.00676607871758,9.02151951268893,1.86348345462035,0.127953382778088,14.5197497108994,6.21493416858989,4.43549759378537,4.81763099120676,3.93554027709007,2.97679931634806,3.58864369582668,4.51292631770927,3.51711418509255,1.34505874082728,-3.86979893430043,9.69076687082064,3.83807678519807
SVN,4.10715835567802,3.20300580852732,5.04979345664498,3.27936544351304,5.3326665718437,3.67237154968245,3.21656033452891,3.50559805692072,2.96026028579455,4.35919277843992,3.79797264198649,5.746396900645,6.98016075450694,3.50984151699558,-7.54843779134178,1.34374847220215,0.861327732719303,-2.63943875676689,-1.02928277204056,2.76815883065036,2.21008160650594,3.19185251782498,4.81538063231366,4.45436574721896,3.52267923999254,-4.24088372175214,8.22849988578498,2.46078331366104
ZAF,3.10000000054411,4.29999999726792,2.60000000146347,0.50000000034143,2.39999999746338,4.20000000067826,2.70000000019104,3.70037440406668,2.94907546754213,4.55455990721774,5.27705197295467,5.60380645895889,5.36047405394162,3.1910438863288,-1.53808913525583,3.03973288127956,3.16855627858818,2.39623238465745,2.48546800826588,1.41382645223793,1.32186223678229,0.664552307858116,1.15794695181735,1.55678384721676,0.25993557687633,-5.96335818439407,4.70306206485731,1.91040617007184
ESP,2.75749404598304,2.66056160429645,3.70249462716615,4.39310073452258,4.4905533784064,5.24594382377803,3.93300276489272,2.73094832930995,2.98193631644672,3.12273351662624,3.65208419190144,4.10268574072705,3.60473846199818,0.887067045576416,-3.7631070424473,0.162919517758226,-0.814384776648922,-2.95892213230024,-1.40334186790638,1.39577536727975,3.83851887667484,3.03777414172446,2.97576072924863,2.28446941947622,1.9839662230883,-11.1672978596983,6.40317361484541,5.77064767618052
SWE,3.93519292606446,1.57945640649923,3.07052659296374,4.31183635326269,4.24718414367548,4.7663488714872,1.44949861796981,2.1969210621746,2.30981059032811,4.33685615384474,2.85880323990261,4.66277355175126,3.43922177600065,-0.450559256743361,-4.33979057452935,5.95210700755608,3.1953332348894,-0.588304568990736,1.187775715906,2.65779827531642,4.48928158790491,2.07059315052096,2.56792452526476,1.95002284569983,1.98619587380391,-2.17021317885872,6.14702464708019,2.66319953969133
CHE,0.480866448949428,0.471280020946296,2.26132523902862,3.0299691703928,1.66270128418284,3.95871971933516,1.57566196744156,-0.0732170840426534,-0.0323984765377787,2.70170920967028,2.74969898498485,4.07362844994275,3.9163758177818,2.80798363168692,-2.29737463071545,3.24339733550173,1.81310819203695,1.17925383325108,1.79214405707484,2.34988127508626,1.64462768699285,2.0686896670996,1.36279955711416,2.86044579461633,1.14198232505277,-2.14173720650054,5.39188804141473,2.56832817834069
THA,8.12031534625378,5.65194446499471,-2.75357515314082,-7.63403528600102,4.57230775115542,4.45524704335014,3.44424900968372,6.14903605210036,7.18924330340971,6.28934214285795,4.18763842884337,4.96781089246107,5.43515169050809,1.72569884866334,-0.690618232300579,7.51339053261624,0.840132083053334,7.24279620249642,2.68749556320556,0.984468863619426,3.13404724911635,3.43515771692182,4.1776810321001,4.22287028746071,2.11455779628278,-6.05003846851622,1.56818176501186,2.46276934050356
TUR,7.87826687618991,7.37966447375686,7.57766364407608,2.40415025686937,-3.26316840597104,6.93323970455904,-5.75000655464257,6.44772204681594,5.76320606654714,9.79593638920282,8.99230493626517,6.94798808571993,5.04350793157104,0.815024573007705,-4.82315395301769,8.42710432276191,11.2001105833504,4.78849271108008,8.48581699653026,4.9397151613658,6.08448690443663,3.32308420845746,7.50199748917491,3.01317990846508,0.81852593620826,1.85983969001542,11.4393847446421,5.53346926596379
UKR,-12.2000000007385,-10.0,-2.99999999842365,-1.90000000214164,-0.200000000106499,5.90000000024899,8.80000000367222,5.33964720719075,9.51660986436364,11.7953525281136,3.07123039245209,7.57142076322967,8.21584445165715,2.24349159628288,-15.1364679101502,4.09200436668087,5.44528081048476,0.152314967200653,0.045439094492707,-10.0788949840953,-9.7729872128676,2.44098194492067,2.35997228099491,3.48836234022659,3.19950386354134,-3.75280409994949,3.4456255827111,-28.7585905937644
USA,2.68443073540719,3.7727726858688,4.44712794186451,4.48313334577439,4.78842505322162,4.07758575804293,0.955538346430316,1.70044732363073,2.795605965883,3.84777169205226,3.483549937943,2.78453963938148,2.00385829825838,0.113587248258867,-2.57650023426996,2.6951925838264,1.56440685438301,2.28911338767897,2.11783009919846,2.52381981441982,2.94555045455233,1.81945147474293,2.45762230356996,2.96650507100425,2.46703756313913,-2.21346933290643,5.8002061284573,1.93549589483209
URY,-1.44759896894408,5.57795776385868,8.54768320111596,4.51889009679091,-1.52094591992036,-1.92993063549235,-3.84412995940374,-7.73200721540044,0.805283915893824,5.00416035564457,7.4601321302473,4.09857735445401,6.54151084504817,7.17614466455107,4.24349419462426,7.8034096507169,5.16213302463606,3.53817872056869,4.63753862902416,3.23879122952364,0.370741257681345,1.68979815933486,1.74037649262446,0.164518266525505,0.928565543252915,-7.38009884092411,5.56189279343275,4.70725761465232
VNM,9.54048017491264,9.34001749939179,8.1520841433542,5.76445545848843,4.77358688344989,6.78731640463151,6.19289331233377,6.32082099160833,6.89906349055258,7.53641060890386,7.54724772895918,6.97795481056711,7.12950448605439,5.66177120891362,5.39789754014181,6.42324482239482,6.41316889681683,5.5045447041189,5.55351081026072,6.42224312118567,6.98715430598611,6.69000892660424,6.94019037359206,7.46500685572751,7.35926270105006,2.86541320912272,2.55372852648131,8.12351446767343
ZWE,0.158025687180441,10.3606967662626,2.68059417871629,2.88521179619663,-0.817821033045107,-3.05918974918634,1.43961539576736,-8.89402363141309,-16.9950747276622,-5.80753802273949,-5.71108370650353,-3.46149518781378,-3.65332683535506,-17.6689463301054,12.0195599748423,21.4520609184971,14.6202072551987,15.7448770803376,3.1967308868621,1.48454262162193,2.02364999592871,0.900955396308504,4.08026390333053,5.00986678330221,-6.33244640703352,-7.81695064681365,8.46801689759531,6.52237533035446
