A001,A002,A003,A004,A005,A006,D057,D059,D060,F115,F116,F117,F118,F119,F120,F121,F122,F123,E114,E115,E116,E117,E012,E015,E016,E018,E023,E025,E026,E027,E028,E033,E035,E036,E037,E039,E040,B008,Country_Wave,Years,Crime_Rate,GDP_growth,GDP_pc,Unemp_Rate,Education
1.06387035271687,1.41091954022989,1.63697318007663,2.78805394990366,1.59808612440191,1.79270633397313,2.37631327602674,2.70992366412214,3.29580152671756,2.60744985673352,1.94837476099426,1.70554493307839,3.70009551098376,2.4785100286533,4.11100478468899,6.09578544061303,3.27177033492823,2.18338108882521,2.64823641563394,2.39043062200957,3.25738798856053,1.33619866284623,0.839388145315488,2.01529636711281,1.43911792905081,1.39980824544583,2.7088122605364,2.12774070543375,2.48328557784145,2.09056244041945,2.648430836799343,5.21985815602837,5.27246653919694,5.11302681992337,6.5647171620326,3.86698564593301,4.70469798657718,1.38653846153846,CYP5,"[2005, 2006, 2007, 2008]",1.346047470320379,4.57792823679379,31373.95703125,4.444,11.617965
1.07307307307307,1.44944944944945,1.54354354354354,2.72874493927126,1.46439317953862,1.82765531062124,2.37133891213389,2.78447395301328,3.36032388663968,2.09475806451613,1.6179435483871,1.52663316582915,3.66837782340862,2.53586065573771,3.90621814475025,6.46052631578947,3.840712700672423,2.29671457905544,2.7667731629393,2.49230769230769,3.43653250773994,1.38725985844287,0.741610738255034,2.1238670694864,1.51540041067762,1.56767676767677,2.7429718875502,2.09236947791165,2.52272727272727,2.17051153460381,2.28585961342828,5.22247191011236,3.49594320486815,4.87268993839836,7.28241206030151,3.93985728848114,5.24773413897281,1.61507128309572,CYP6,"[2010, 2011, 2012, 2013, 2014]",1.0718432260921718,1.350128879930723,31889.9890625,11.7614,11.7219
1.08625877632899,1.60725075528701,1.82186234817814,2.81910569105691,1.64024390243902,1.85117227319062,2.34417628541448,2.74706510138741,3.21938775510204,2.88008130081301,1.60987903225806,1.53939393939394,3.725,2.23880597014925,3.01602564102564,5.20041536863967,2.72210300429185,1.75715800636267,2.63953488372093,2.48851269649335,3.67678958785249,1.48421052631579,0.722838137472284,2.25968586387435,1.61737331954498,1.74263904034896,2.78883248730964,2.03719008264463,2.4681960375391,2.09548254620123,2.2259067357513,5.47091412742382,4.80937818552497,4.78631578947368,6.68724696356275,3.81050463439753,5.45141700404858,1.527352297593,CYP7,"[2017, 2018, 2019, 2020, 2021, 2022]",1.1057275985265114,6.377567129286316,44801.577473958336,8.148166666666667,12.026128333333332
1.25160652496293,1.63537009438649,1.81066268061784,2.47559760956175,1.65004985044865,3.03892215568862,2.67775467775468,3.13106295149639,3.26179604261796,3.11238189955246,2.98602096854718,1.91330343796711,6.51985922574158,5.24397590361446,5.54185463659148,6.89221556886228,3.840712700672423,4.63650228774784,3.46626078132927,2.33385012919897,3.835,1.5537607269056,0.495444191343964,2.32079207920792,1.67994026879044,2.20723847297967,2.03270564915758,1.43411238189955,2.19379450661241,2.00100150225338,2.7351598173516,4.79458598726115,4.94681908548708,4.57343020238713,6.21251241310824,3.61476644902059,5.74661992989484,1.73553719008264,DEU3,"[1995, 1996, 1997, 1998]",2.26137432381376,1.5390157482984073,24382.994392433873,9.157,13.378702500000001
1.2390243902439,1.54673807205453,1.92239685658153,2.68682926829268,1.75556706369757,2.92552135054618,2.65651260504202,3.15238583889174,3.29059829059829,2.2198233562316,2.13877952755906,1.7094395280236,6.26366888094022,4.33726899383984,5.04438775510204,6.54444444444444,4.83251231527094,3.52824098977945,3.35172413793103,2.40864864864865,3.77173360447382,1.48676984523215,0.340286054827175,2.31723436705643,1.54379746835443,1.65400202634245,2.32586458840721,1.74812593703148,2.43252950230888,2.02068617558022,2.648430836799343,4.76809210526316,4.39571647118817,5.08208955223881,6.5985111662531,3.94097222222222,4.82148184982596,1.76374207188161,DEU5,"[2005, 2006, 2007, 2008]",1.154898879642285,2.1211208353557502,35013.076245796605,9.4275,13.2340175
1.25147058823529,1.56207233626588,1.81176470588235,2.58757338551859,1.8064681724846,2.95139911634757,2.46629213483146,3.18054162487462,3.35982230997038,1.83456062837506,2.2584748733235807,1.63366336633663,6.08796764408493,4.22770780856423,4.76585122316525,6.50299401197605,3.840712700672423,3.26693629929221,3.29939209726444,2.38621388748099,3.74937965260546,1.38564356435644,0.457609268035808,2.00398208063713,1.45983242976836,1.52223320158103,2.25574572127139,1.72758620689655,2.41845386533666,2.00838677849038,2.31362725450902,4.89329758713137,3.8051434223541,5.21458551941238,6.43937162493864,3.9451918285999,4.71189773844641,1.63577154308617,DEU6,"[2010, 2011, 2012, 2013, 2014]",0.8798491707108088,2.2341415064163344,43370.50229797738,5.7356,13.316846000000002
1.12901113294041,1.43315858453473,1.70669291338583,2.19122462344466,1.79946344735077,2.73455978975033,2.33263452131377,3.37533512064343,3.55,1.82950819672131,1.51710526315789,1.3254593175853,7.85598923283984,4.96973772696705,5.46081081081081,7.39787092481703,7.12885906040268,4.17186417186417,3.21136521136521,2.80723729993041,3.87466666666667,1.23493975903614,0.529454545454545,1.93838862559242,1.33784698713609,1.67233174711081,1.92997382198953,1.41931216931217,2.27527322404372,1.90660440293529,2.62534059945504,4.7640056022409,5.81009296148738,5.31946403385049,6.09980171844018,3.46240851630073,5.30606860158311,1.38340192043896,DEU7,"[2017, 2018, 2019, 2020, 2021, 2022]",0.8911027527580426,1.9413928530034277,58829.98709620492,3.487166666666667,12.992251666666666
1.039,1.82188125416945,2.45323499832383,2.6394115634622,1.38678295873868,1.028,1.96843177189409,1.63170241286863,2.89919893190921,1.68835502168835,1.57593027153872,1.14280947614281,1.00533333333333,1.075,2.15474598930481,4.58644859813084,1.425,1.17645096731154,3.48236953455571,2.15336134453782,3.1577744507538945,1.33768064857244,0.7162570098953367,2.94817786693414,1.14338983050847,1.1818487394958,2.80576987588058,2.231,1.962,2.8,2.97233333333333,5.666835235847604,8.23166666666667,6.677,6.575,3.7350647018891383,4.3503384372285385,1.48538797447094,EGY4,"[2000, 2001, 2002, 2003, 2004]",0.5176998730681385,3.9161972356711603,5941.279269435734,9.895999999999999,9.321586
1.02392658144871,1.71573770491803,2.45454545454545,2.92709359605911,1.62545096753034,1.04819672131148,1.45021360499507,1.3752462245568,2.72897503285151,1.73409836065574,1.7227332457293,1.36688524590164,3.3324065240257834,2.7044837203234633,3.516075892080608,4.97928313054916,1.26320971447325,1.15086913742211,3.25225526227865,1.77472343278579,2.3385240352065,1.23354283824016,0.784132231404959,2.88705959828778,1.24086378737542,1.27056491575818,3.02920905808992,2.73081967213115,2.90295081967213,2.90357494260413,2.648430836799343,4.49595885378398,6.76146179401993,7.15060240963855,7.86486486486486,2.69867549668874,2.4561345646438,1.62667977712225,EGY5,"[2005, 2006, 2007, 2008]",0.8303511283069918,6.389923414657995,7550.668394892718,9.714,9.37612
1.03939592908733,1.74392646093237,2.35653315824032,2.1661195009849,1.90938936309915,1.06504599211564,1.75574523965857,1.59816152330926,2.69336835193697,2.20551543007223,1.93237032173342,1.8752462245568,3.3324065240257834,2.7044837203234633,3.516075892080608,5.08076165462902,2.62114248194353,2.37754432042022,1.42049934296978,1.63331138907176,3.1577744507538945,1.33201840894149,0.582403151674327,2.62376887721602,1.20091923834537,1.16808929743926,2.11687458962574,2.93499671700591,2.89428759028234,2.89691398555483,2.95732107682206,6.25082074852265,4.24294156270519,6.75508864084045,7.88509520682863,2.543007222587,2.68483256730138,1.68483256730138,EGY6,"[2010, 2011, 2012, 2013, 2014]",2.645021462315792,2.847876907574984,9993.872699311067,11.8924,10.034278
1.00333333333333,1.81818181818182,2.39444911690496,2.99573014517506,1.43896321070234,1.02666666666667,1.80118946474087,1.73657289002558,2.99661016949153,1.59259259259259,1.53735144312394,1.17770326906957,3.3324065240257834,2.7044837203234633,2.06160337552743,4.98488664987406,1.5730110775428,1.11548117154812,2.94117647058824,2.17511013215859,3.1577744507538945,1.44126357354393,0.895907473309609,2.84116140051238,1.17191719171917,1.31021897810219,3.06610878661088,2.8274678111588,2.88936170212766,2.92838874680307,2.97523484201537,5.666835235847604,6.74496644295302,6.40438596491228,8.45583333333333,2.59402460456942,3.88215488215488,1.66194523135033,EGY7,"[2017, 2018, 2019, 2020, 2021, 2022]",1.33609216061138,4.748846524800363,14430.92620888455,8.705333333333334,10.771054000000001
1.19338842975207,1.70149253731343,1.8790658882402,3.11973018549747,1.53935376967688,2.30590191188695,2.31408573928259,2.89478417266187,3.04095563139932,1.96618765849535,1.91779661016949,1.41878172588832,5.45550660792952,4.36276223776224,4.40260869565217,6.06395851339672,5.05545454545455,2.74426807760141,2.95081967213115,2.4521484375,3.48856358645929,1.62280701754386,0.588235294117647,2.02830188679245,1.54973357015986,1.34353741496599,3.13928273561301,2.19893428063943,2.67899008115419,2.22165387894288,2.75326939843069,4.79907084785134,5.56297548605241,5.33077660594439,6.52925989672978,4.39878892733564,4.48340425531915,1.51624548736462,ESP3,"[1995, 1996, 1997, 1998]",1.117617572263987,3.378412752992055,17564.12886280535,21.047,13.324317500000001
1.15161557580779,1.61781848459617,1.75979983319433,3.04180602006689,1.58867610324729,2.46134663341646,2.18890814558059,3.12813620071685,3.27782571182053,2.22212908633697,2.1555929352397,1.62962962962963,6.114556416882,4.67896995708155,4.81308411214953,6.37605396290051,5.16412556053812,3.12773403324584,3.03956478733927,2.78681771369722,3.46345975948196,1.50990990990991,0.430066603235014,1.86465517241379,1.44109831709477,1.46316680779001,3.04257095158598,2.12256267409471,2.66885553470919,2.07288888888889,2.66636280765725,4.70648815653965,5.06287170773152,5.53574833174452,7.08841201716738,4.28211805555556,4.3503384372285385,1.54031510658017,ESP4,"[2000, 2001, 2002, 2003, 2004]",1.34520142604716,3.602912950210732,24021.28774666016,11.5304,12.910832
1.1203007518797,1.57011686143573,1.67307692307692,2.9071129707113,1.6493288590604,2.75899581589958,2.56486486486486,3.24300699300699,3.39878366637706,2.40627650551315,2.06265876375953,1.81947942905122,6.64616755793226,4.63588390501319,5.501303214596,7.08706896551724,5.61684782608696,3.05998209489705,2.96267190569745,2.78781925343811,3.47053571428571,1.45391304347826,0.446685878962536,2.0026714158504,1.39982425307557,1.23164335664336,2.93650793650794,2.06842105263158,2.51020408163265,1.88628472222222,2.648430836799343,4.63157894736842,5.65254237288136,5.4280338664158,6.58426005132592,4.20484010371651,4.1921768707483,1.38541666666667,ESP5,"[2005, 2006, 2007, 2008]",1.0519980014288834,3.061643860050771,31016.777816081725,9.27125,12.9510175
1.09343434343434,1.51063829787234,1.63273960983885,3.08305084745763,1.56425531914894,2.93627867459643,2.484934086629,3.08376963350785,3.20598290598291,2.10714285714286,1.73617021276596,1.43381725021349,7.10952804986643,2.7044837203234633,5.49736842105263,7.52413793103448,3.840712700672423,2.85013380909902,2.67748279252704,2.54491017964072,3.52962625341841,1.43694493783304,0.324298160696999,2.16018099547511,1.37871956717764,1.33996383363472,2.96795952782462,2.10416666666667,2.53045923149016,2.07560756075608,2.22293577981651,4.76544401544402,5.14175257731959,5.36019417475728,6.6548748921484,3.87314085739283,4.27052722558341,1.64024933214604,ESP6,"[2010, 2011, 2012, 2013, 2014]",0.7613192056342404,0.7793474425189879,32250.05756158118,23.314999999999998,13.32596
1.21618852459016,1.46373850868233,1.7410071942446,3.06474820143885,1.67801857585139,2.58937691521961,1.7223382045929,3.20021074815595,3.44801714898178,2.30824008138352,2.56734693877551,1.41260162601626,4.52136752136752,3.52325581395349,5.08829787234043,6.52405857740586,6.03552206673843,3.10610932475884,3.00322234156821,2.29189189189189,3.4206008583691,1.98355263157895,0.841530054644809,2.46849593495935,1.76680244399185,2.11914460285132,2.77157360406091,1.83264033264033,2.23231256599789,2.30705394190871,2.67616033755274,5.60864485981308,4.15843621399177,4.15723270440252,5.3548717948718,3.78925619834711,4.28879753340185,1.62847965738758,FIN3,"[1995, 1996, 1997, 1998]",2.6851998358558524,4.91875586362676,21255.461260227697,15.190000000000001,13.1164825
1.14825870646766,1.39881539980257,1.64115308151093,2.91707798617966,1.73408624229979,2.52277227722772,1.85350966429298,3.02610441767068,3.29382470119522,2.27712031558185,2.14229249011858,1.59782608695652,5.90142276422764,3.12823061630219,5.47447447447447,6.74875373878365,5.80687563195147,3.26586102719033,3.13232323232323,2.51165146909828,3.583,1.71515151515152,0.839544513457557,2.22401614530777,1.56319514661274,1.8762677484787,2.80909990108803,1.67274569402229,2.20639834881321,2.40927835051546,2.648430836799343,5.60243632336656,4.98015873015873,4.679037111334,5.04757185332012,4.04442250740375,3.59643916913947,1.355,FIN5,"[2005, 2006, 2007, 2008]",2.36758324680254,3.222647945463423,36109.32571665412,7.9399999999999995,12.5639125
1.06779661016949,1.29795714997509,1.86523046092184,2.68111609367215,1.70457976849522,1.72690963554668,1.89484643414888,1.77497425334706,2.74196838347782,2.76497232008052,2.73729240060393,1.75375375375375,1.56497175141243,1.78223350253807,3.91701461377871,4.25665983606557,3.03491543917076,1.61031664964249,2.06868577609519,2.3266818700114,3.4762156448203,1.70484816196058,0.72450110864745,2.1244019138756,1.21421052631579,1.26461377870564,2.61477045908184,2.57552483358935,2.78933880061507,2.46676813800101,2.74451810300867,5.92661691542289,7.59887583035258,5.67447784004075,7.3870806209314,3.18325676365493,4.18655207280081,1.36036036036036,GEO3,"[1995, 1996, 1997, 1998]",6.30176727603962,6.855358849158406,2395.7264517786675,7.31,9.143939999999999
1.0126920507682,1.23596256684492,1.79219905850706,2.29490616621984,1.33221701272605,1.23402824478816,2.10095389507154,2.07937632884479,3.0495526496903,1.81357093899931,1.68467852257182,1.30659415363698,1.15358592692828,1.16304347826087,2.57215007215007,3.72808833678399,2.26093402520385,1.11299052774019,2.41584967320261,2.39763421292084,3.29160186625194,1.38920454545455,0.699421965317919,2.50377643504532,1.30351906158358,1.3419452887538,2.46153846153846,2.65971705137751,2.74721189591078,2.3386978785662,2.648430836799343,6.04128440366972,6.87436823104693,4.75395033860045,7.73324118866621,3.26497533474278,4.66712898751734,1.46755277560594,GEO5,"[2005, 2006, 2007, 2008]",8.402720508010066,8.502450843669065,6370.535955419278,14.6325,11.097829999999998
1.01663893510815,1.28868552412646,2.01665278934221,2.73355537052456,1.42714404662781,1.18801996672213,2.40389725420726,2.24693520140105,3.18975650713686,1.6825,1.4457429048414,1.18765638031693,1.23484848484848,1.25126475548061,1.82623509369676,3.61447811447811,1.90480274442539,1.188127090301,2.31332082551595,2.76522593320236,3.45155221072437,1.61495327102804,0.793515358361775,2.61348122866894,1.37425910245555,1.43003412969283,2.83610648918469,2.6320272572402,2.81462585034014,2.39814814814815,2.77033898305085,5.59085439229844,6.12110726643599,5.08807829181495,8.08890770533446,3.0713058419244,5.18105616093881,1.40699658703072,GEO6,"[2010, 2011, 2012, 2013, 2014]",4.87381383230067,5.996590421158926,9780.733142348892,19.2686,12.85426
1.46902654867257,1.70856685348279,1.89613526570048,2.76585365853659,1.91558441558442,2.77011494252874,2.00164068908942,2.65539983511954,2.86400651465798,2.05385852090032,1.94766505636071,1.75341365461847,3.62085691188359,3.16518218623482,3.54360228198859,4.80277098614507,5.31006493506494,2.27845036319613,2.75087108013937,2.73262972735268,3.28414839797639,2.0185497470489,0.51946975973488,1.94909688013136,1.67260940032415,1.91564291564292,3.06381260096931,2.154105145331952,2.551272283360683,2.3522650918683023,2.648430836799343,6.42636363636364,4.77786952931462,5.3631669535284,6.88861386138614,3.8135874067937,4.3503384372285385,1.59580052493438,HKG5,"[2005, 2006, 2007, 2008]",0.44016089062227903,5.753395667102607,42978.20077225828,4.4799999999999995,12.0728
1.17234468937876,1.631,1.79497487437186,2.52769385699899,1.92985971943888,2.77054108216433,2.04518072289157,2.66700201207243,2.85642570281124,2.7748743718593,2.05226130653266,1.92377131394183,4.20983935742972,2.97289156626506,3.23123123123123,4.54162487462387,4.99196787148594,2.78190954773869,2.79737903225806,2.56306760847629,3.26038500506586,1.93844601412714,0.447368421052632,2.06740442655936,1.36172344689379,1.76930792377131,2.77800201816347,1.98797595190381,2.34904714142427,2.26226226226226,2.57429718875502,5.40122824974411,5.9678391959799,5.76992936427851,4.91440080563948,3.96273917421954,3.97590361445783,1.45591182364729,HKG6,"[2010, 2011, 2012, 2013, 2014]",0.4635588605412383,3.8293212425392538,52331.42753357908,3.5463999999999998,12.658778000000002
1.23710843373494,1.75132530120482,1.83760270662156,2.5702519379845,1.90781853281853,2.83824239497827,1.94106280193237,2.78349514563107,2.95897683397683,2.47442084942085,2.22935779816514,2.01014002897151,5.12914230019493,3.47939893359186,3.92095053346266,5.37275811924382,5.990799031477,3.38401937046005,2.86997055937193,2.59970457902511,3.41360744003916,1.97447226313206,0.515939185875429,1.98015488867377,1.34074432092798,2.10769980506823,2.86425120772947,2.13491295938104,2.41025641025641,2.19082125603865,2.51210067763795,5.68756585879874,6.30821256038647,5.61703163017032,5.37772397094431,4.07215496368039,4.71635311143271,1.51139117789627,HKG7,"[2017, 2018, 2019, 2020, 2021, 2022]",0.3767156324971862,4.365799676660837,62333.77691811058,4.024333333333334,12.454836666666667
1.1386748844376,1.887171561051,1.95223420647149,3.01081916537867,1.65740740740741,2.64714946070878,1.72567783094099,2.40849673202614,3.32547169811321,3.770206022187,2.40191387559809,3.69413629160063,3.5221843003413,2.88429752066116,5.44174757281553,6.28044871794872,6.17028380634391,2.61833333333333,3.27824620573356,1.78056951423786,3.71592775041051,1.60570469798658,0.693103448275862,1.73301737756714,1.49025974025974,1.68429487179487,2.63384615384615,2.00157232704403,2.54501607717042,2.40282131661442,2.75513428120063,5.11252268602541,3.80094043887147,5.0780487804878,7.62225705329154,3.41904761904762,5.01889763779528,1.7888,HUN3,"[1995, 1996, 1997, 1998]",2.7803166272827275,2.153766367159893,9689.026585500607,9.526499999999999,11.675112500000001
1.18669314796425,1.81194029850746,1.84378109452736,3.05168986083499,1.59720837487537,2.80458624127617,1.5199203187251,2.73727933541018,3.23547400611621,2.73978065802592,2.01694915254237,2.2987012987013,4.19456066945607,3.15510204081633,4.75204081632653,5.78920570264766,4.56423982869379,2.29813664596273,3.09090909090909,1.85759162303665,3.63076923076923,1.64360587002096,0.520670391061453,2.49848024316109,1.58641975308642,1.3531786074672,2.72462311557789,2.54297269969666,2.84780388151175,2.73657548125633,2.648430836799343,5.68396770472895,4.56136820925553,5.96465696465696,6.21621621621622,4.29787234042553,5.10240963855422,1.55706806282723,HUN5,"[2005, 2006, 2007, 2008]",1.6743993866540274,2.3804150729299387,18828.02537998455,7.4765,11.9151825
1.01,1.475,2.21163490471414,2.60239651416122,1.11646586345382,1.02,3.0,2.32315789473684,3.05906313645621,1.36536536536537,1.53953953953954,1.44644644644645,1.13013013013013,1.12912912912913,1.28528528528529,2.49349349349349,1.49098196392786,1.05511022044088,2.9484425349087,2.55446623093682,1.7510460251046,1.59378349410504,0.7162570098953367,2.85370950888192,1.59649122807018,2.06789413118527,2.665625,2.68397291196388,2.74121405750799,2.51781970649895,2.89541088580576,6.62102689486553,7.17857142857143,5.85549738219895,5.51656314699793,3.7350647018891383,4.3503384372285385,2.30269058295964,IDN4,"[2000, 2001, 2002, 2003, 2004]",0.7968417995407533,4.5748505306471134,5169.398943183156,6.545,10.249814
1.02097902097902,1.4856855851331,2.16885743174924,2.65953109072375,1.16683417085427,1.06753376688344,1.89827935222672,2.25564681724846,2.96569380440348,1.59528585757272,1.57338056680162,1.41277023629965,1.34886075949367,1.3980875691998,1.49369005552751,2.95973496432212,1.79031427099433,1.28356713426854,2.9200444197668,2.48920454545455,1.7146695325094,1.46198521647307,0.923245614035088,2.7875,1.47302668938103,2.43010752688172,2.75416456335184,2.6188850967008,2.73162583518931,2.37877155172414,2.648430836799343,6.64589235127479,7.36816192560175,6.1322634200332,5.53556485355648,3.43643162393162,3.51428571428571,2.0519877675841,IDN5,"[2005, 2006, 2007, 2008]",,5.888062228707645,6909.251563507398,7.69125,10.742515000000001
1.02375,1.71830985915493,1.74507350641226,2.49905003166561,1.08096280087527,1.02,2.06637445209768,2.11790529946692,2.48982785602504,2.7378640776699,2.50140933291575,1.931326434619,1.61022264032612,1.56628016295832,1.57626056999687,2.69073783359498,2.1906553778614,1.48450704225352,2.34324065196548,2.22924014107086,2.30121250797703,1.69196285622799,0.883669609079445,2.04488386691777,1.47014218009479,1.90903348073279,2.84982720703739,2.63242224316682,2.83091939546599,2.48977022348127,2.78844946641557,6.37486012681835,6.78726074678381,6.59673366834171,5.8730407523511,4.38709677419355,3.92387218045113,1.32372505543237,IDN7,"[2017, 2018, 2019, 2020, 2021, 2022]",,4.854734019479475,12268.841524367885,3.884,11.935076666666665
1.10216110019646,1.87048937221948,2.7435,2.86545270612038,1.19832264430192,1.79264047737444,2.22373081463991,2.47350230414747,2.83922829581994,1.5370831259333,1.6270325203252,1.54028197381672,1.74130434782609,1.86574074074074,2.54861821903787,3.05225409836066,2.91584158415842,1.81845996940337,2.16175359032502,2.1776367961935,2.90795529257068,1.60532994923858,0.935810810810811,2.44411764705882,1.54460784313725,1.78088235294118,2.80882352941176,2.01747720364742,2.16542473919523,2.2750565184627,2.71695294996266,6.64285714285714,3.65461847389558,4.99522102747909,6.51349862258953,2.47437357630979,2.42456896551724,1.79699248120301,IND3,"[1995, 1996, 1997, 1998]",4.784478004622012,6.339562689697175,1715.3270623182275,,7.9676599999999995
1.08903420523139,1.87258883248731,2.18956611570248,2.71627408993576,1.28411973617453,1.69454360020398,2.18742368742369,2.31578947368421,2.59038238702202,2.11327713382508,2.14073287307488,1.88367240479917,3.08214285714286,2.72436277415531,3.19397993311037,3.89727928928373,3.40045121263395,2.72756756756757,2.19917298414886,2.08125915080527,3.14739069111425,1.57416267942584,0.822284122562674,2.40722166499499,1.50451807228916,1.70789341377577,2.71559633027523,2.1358399029715,2.46289308176101,2.24710189139719,2.62452591656131,5.66356011183597,4.17181705809642,6.0406447091801,6.6865127582017,3.20995962314939,4.3503384372285385,1.71448663853727,IND4,"[2000, 2001, 2002, 2003, 2004]",4.214167474405508,5.650450166235474,2340.35563339456,2.731,8.3234625
1.10301507537688,1.74335378323108,2.26811594202899,2.71771611526147,1.38027452974072,1.73422957600827,2.20199501246883,2.23131672597865,2.52615754660253,3.27277872099604,3.02921884317233,2.97435897435897,3.02330226364847,3.09842271293375,3.25195429945881,3.90854751942618,3.87932118164676,3.38204972710734,2.22113365990203,2.11557434813249,2.79260333575054,1.58742632612967,0.813967136150235,2.36881937436932,1.5695564516129,1.7360201511335,2.71109871723369,2.16368286445013,2.40398201669878,2.34174757281553,2.648430836799343,4.39939024390244,4.78514911746805,5.84577808792742,6.52612393681652,2.77979924717691,3.44501718213058,1.60042134831461,IND5,"[2005, 2006, 2007, 2008]",3.8413417958187948,6.68291907984505,3326.7116797489275,3.804,9.956695
1.05072642206353,1.71029668411867,2.02122877122877,2.64238241308793,1.27463207782489,1.41079870614581,2.08615973741794,2.25927977839335,2.62486602357985,1.71740208230045,1.6656738644825,1.57061163600199,1.58342572062084,1.56027027027027,1.62039439543332,1.87436932391524,3.840712700672423,1.56954137587238,2.1443880428652,2.02887448438421,2.57905544147844,1.52618453865337,0.765511458915595,2.41507936507936,1.3996593812092,1.78645066273932,2.86110384514779,2.43968,2.45379146919431,2.30491707884783,2.4340124003543,5.69884488448845,2.92116402116402,5.28746860173039,7.64276121407467,2.73275393807713,3.30094043887147,1.30167106420405,IND6,"[2010, 2011, 2012, 2013, 2014]",3.686836003892096,6.598324491867237,4752.658521764614,3.1685,10.491688
1.06624355414518,1.91818550020251,2.04590570719603,2.59863364645602,1.27945315641335,1.25431900361591,1.85998233215548,2.1355408388521,2.63105175292154,1.82950819672131,1.46802443991853,1.26132686084142,1.25236333744349,1.18887083671812,1.83745874587459,2.90362953692115,2.20758043190833,1.24711696869852,2.73584905660377,3.13209733487833,1.69219440353461,1.67708333333333,0.7162570098953367,2.5477763099956,1.26134861172323,1.39981908638625,2.47058823529412,2.154105145331952,2.551272283360683,2.3522650918683023,2.648430836799343,4.816,5.66387434554974,5.65911542610572,5.76020408163265,3.7350647018891383,4.3503384372285385,1.74451487079473,IRN4,"[2000, 2001, 2002, 2003, 2004]",,5.8584987691583095,12330.23201711316,11.55,10.742422
1.0746996996997,1.92510350018818,1.88566037735849,2.50736126840317,1.31035781544256,1.28394133132757,2.202552809589646,2.02229780801209,2.44858757062147,2.67459418648547,2.02833396297696,1.75800980022616,1.52373718192176,1.54094010614102,2.31184012066365,3.13363533408834,2.75740318906606,1.73313230305315,2.104,2.37155963302752,2.91978609625668,1.68085106382979,0.813426329555362,2.59653744824991,1.25817490494297,1.41898589401449,2.64231927710843,2.154105145331952,2.551272283360683,2.3522650918683023,2.648430836799343,5.666835235847604,4.16950435111616,5.57922871324933,7.0779417328793,2.95849056603774,2.99171374764595,1.52649637819291,IRN5,"[2005, 2006, 2007, 2008]",,4.149057355403903,16245.841805048003,11.1835,10.992437500000001
1.07004669779853,1.93248663101604,1.70474281897128,2.41231593038822,1.27443105756359,1.40921228304406,2.01471571906354,2.37797416723317,2.53571428571429,2.71409395973154,2.33243787777032,1.49666221628838,1.60201342281879,2.7044837203234633,2.72958500669344,3.65281501340483,3.07457627118644,1.48598130841122,2.49144421629021,1.96200814111262,2.72776646300068,1.43834688346883,0.737660581473969,2.61802286482851,1.17139001349528,1.76664425016812,2.52673796791444,2.34101694915254,2.34527027027027,2.41318977119785,2.69074949358542,5.666835235847604,6.85302013422819,6.09362279511533,6.87064343163539,3.53095558546433,3.88345612860013,1.39300134589502,IRN7,"[2017, 2018, 2019, 2020, 2021, 2022]",,3.6463007095388473,14887.861221360066,10.536833333333332,11.44887
1.02630444156964,1.48631029986962,2.11927013796173,2.38575268817204,1.18225315354502,1.0696065715521,1.7116342236306,1.42379679144385,2.49576460098083,2.5844828003530704,2.2584748733235807,1.31268817204301,3.3324065240257834,2.7044837203234633,1.60860215053763,2.00301075268817,3.840712700672423,2.2999920595291528,3.21011673151751,1.89530892448513,3.21826392373307,1.53755748594788,0.372272727272727,2.3163747329747877,1.3760756413369102,1.5389428707553612,2.54662522202487,2.154105145331952,2.551272283360683,2.3522650918683023,2.648430836799343,5.666835235847604,5.42451612903226,6.93075268817204,7.42451612903226,3.7350647018891383,4.3503384372285385,1.5246695706683944,IRQ4,"[2000, 2001, 2002, 2003, 2004]",,24.021646652378053,9191.763675352087,,8.207206666666666
1.04341372912801,1.48942598187311,2.02245451025939,2.12514484356895,1.22975517890772,1.04652028284332,1.7116342236306,1.43440122044241,2.53289473684211,2.5844828003530704,2.2584748733235807,1.13824192336589,3.3324065240257834,2.7044837203234633,1.41395170563434,1.65194412986032,3.840712700672423,2.2999920595291528,3.25257289879931,1.98034274193548,3.2688219663419,1.60430107526882,0.372272727272727,2.25286343612335,1.0968709815688,1.11970292704238,2.28912363067293,2.48937132519222,2.44663167104112,2.32030914555603,2.648430836799343,5.666835235847604,4.90932096161957,7.06960950764007,8.07887323943662,3.7350647018891383,4.3503384372285385,1.5246695706683944,IRQ5,"[2005, 2006, 2007, 2008]",15.729824049289,4.3579666664929775,10430.56011190087,8.646,9.43984
1.07916666666667,1.6652754590985,2.3232577665827,2.73170731707317,1.45325542570952,1.18,1.99389179755672,1.7834179357022,2.87489504617968,2.42310960067969,2.88458225667528,1.73054393305439,1.73263888888889,2.7044837203234633,2.46591889559965,3.95696202531646,2.50217202432667,1.73160535117057,2.74479166666667,2.02931034482759,2.94263018534863,1.61030042918455,0.716014897579143,2.54127659574468,1.17845117845118,1.30919931856899,2.63157894736842,2.53819444444444,2.68213058419244,2.4841745081266,2.68173913043478,6.19631901840491,5.30598290598291,5.90496948561465,8.12698412698413,2.98143459915612,3.2161480235492,1.61512027491409,IRQ6,"[2010, 2011, 2012, 2013, 2014]",8.529201074755418,7.1422108227924515,13384.5915788248,9.2775,8.943909999999999
